Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Brand_Hashed,Price_Encrypted,Brand_Encrypted
Lenovo,3.842394557577657,32,512,15.471076972217686,4.408943903927312,18743.569392030524,9061e7189cdae8ca128f45fc061bb7849baea083bf8702d49bdb202cb616f513,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYWBAQURYIltNe7OGAlDaI1TLL4jkDY6oCXgUo839AiKARCFacBc2zJj-Rk-ZifLKpj1KbnsnKSDxWxBzvcZwE2O9uYbwfIzwOkkL__Ptz0Gw=,gAAAAABoHHKYpdujrRUHLmf1V5Ap1Bv9ZosO4SIhMQHmRTrBGLBopiG-paa8uYBE8KDAFjViHzQxrIrdzXKULY9dz_rCDgNemA==
Dell,2.8845056017809405,4,1000,11.458639166236686,4.942381416243754,31500.579121575098,17a81ccd832f3ad26af3e77ffd8f2880bb6ef81c5225a8d17b371f05ce183714,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYWbbnGYG7U8D5qswKRFLar3qPY_5rn8vxL52bnP6pW51ECxw3WpWAfPj8qgm9ky66-QwwCQTxUbc6OgxTt57qHHx8YlvPdDHhwXXdlGks8VA=,gAAAAABoHHKYPKKhzE3hWPuQTYo4zmbQNa5LtBz5rZyT-OSXzPnur_tj6X0yNA-tsi9HAxgHncRoncU_Kn5ixUPBY_ib-JzsMg==
HP,2.263810776645059,8,1000,16.375305087155958,3.817778586242742,31579.969088229787,7b7ad694fbb44aff521b3c4ec23eabf2a1c2814b0e62e03835adfc8ad99f8196,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABoHHKYRmtjtHPskHqDZ2BIJyCrJ6n7tF6DhhnXJvUDI7Pz6lz58P1o5Ij3BCt9COu4e-cAh621Y-NlGY1CI_r1heWCyicc3SV9SXygKemVVNe2zUE=,gAAAAABoHHKYwlueBxu0974WDL_fVVsnYaDNrdanT9dMJBfY3HYZXTA5MwOaG2MVxFoZjHPeSy3mvBsvszOggEYPhJW-vReYJw==
Lenovo,2.4924537926857084,16,256,15.763576315159789,3.5111251612522123,9718.504049627418,1311d35e26e13993232a5e0a11ae49f88cbafc908d997c3aa6bc9cec622ab58d,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYSCsJ9-6djmFcp4yZi_Vr9RexOxM5BtFbzgV9j7SazN-Xf3cwTlOEu595g7hF8QqUKSBrI0mCSYO8lY-nkJco2hkfrdfx-VxhGaVw_q_KYhw=,gAAAAABoHHKYt8e8d39MkBA4LlbAaILZeeNzVFZaFeeZoqzrbT57jQlBnDtJUEj9I4ts-YmK2-04vcbx1Dl4A56rgApZCOfIiQ==
HP,2.618006351262089,4,1000,11.949823400633688,4.6352475891348845,31165.01940345165,18220d10241c0505d6f99203e17ece0835880d9f95e27350af0fd80634cf9bc8,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABoHHKYLYLNH6NJseBG3pQ1uGRIIXlm7AUZ20fh72x0LXDI01uhXRi3YAJoY7Bz4G-PbVynr79vVVQyXoaqNb5b0aQs3es9vW9UbHuBkFYqPV5rV6Y=,gAAAAABoHHKYLO7B_Fuvy1jib958WgOn4fZZ3p9hVr4pSCGvblATf6g067P7nSATOzz3ccPiMO8iTgKlg7iGtNqq3-LMjZM_kQ==
Lenovo,3.001485833401543,16,1000,11.3107153323969,4.857550369053795,32210.84467814835,3c6058db2fa7f084abc6f3f3ef0ffcf341daff5c474c3c01f29caa398b0488ff,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKY78UU8JdNw5BRiysFMxx66wzai-H-MTO6LZ-SNT3kFxadIgk-KTR67-V5HgCRe--Rxtotbl7WEqPZLI_tweS3IX0wi4mWiN8hqgK_hmk9EpU=,gAAAAABoHHKYZB7QUvXrHt3rnYa-eejWgBr2hboP9wXodOGZElJ4EQdPF1rjVUxwa6cK3NLKJf3fSlBwQlm1ACzho8Eln1PymQ==
Acer,2.789198569241244,4,1000,14.343863451885852,4.263610747707382,31299.096337077222,6174315aa0614aa6b554608bac2088ccc8595f77350e41a4d94e626918debc7b,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKY_K2JX47Wh2FlgIyuKkcuZsXtDbtvdxb45XbKipcx814M08M-_5ZxvlJ-RQlp6pnHZxgpmCnAph5Qy7XNqu4vsqOoJ-nglrh32X26j0Q4gXE=,gAAAAABoHHKYDxTTzpDN4FSIxiI3Xax7-gT3xiMiQcGB_SwCoZxG3WOhD_ccv2QMIS6DmYlqibs4V2Rw6mfldvABkr8FJTY2xw==
Asus,3.798479933036044,16,1000,11.936214868039862,3.336358789202864,32190.565833666125,5fbdac149ed31eff8730c89e0ea9db99e325286be2d5ceed791c63c404bcf0e9,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYbIEsD4PYRBMsGfOjVHEXaJm5j3brOh2yFcxhOAGJ7A5vDmSkTk6D-AcK0zRSyb0dEiFBpFrD6iKCa_FOHYm1I_ObvMEGKajtCd8sAsyJVbg=,gAAAAABoHHKYNFeq_Jh4PdZH7RR8Cmt8UA5IRnb3FbNihhnrwTC0gPzkXqvlBUBuGln_zPP9LyGC25WMQcVoc-BRVt9rPmkkMg==
Acer,2.7424087072645755,8,512,16.00754571557163,3.7766641979943216,17224.935754364804,3e1bab1dfe3f6be8c3266370a8b5416bec77c526627077a071005e1c85bc4558,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKYgIVcEy7AQHnbtdBeTDMUoyJLTchyCxEt4OF_haFpKXuX_E205gjh7HIVlNiH9vkIEVIa0HxBEfvD1Cx_R6Y5Z0HYxOwNYLbx34LBx8PLEWE=,gAAAAABoHHKY4EIuA-3PmnQDmmBiJw_Y3-Nv3LSzLmu5flU7IbtnMSyBkYW1ei8VYXw1L7Osnu_HsmSeNY4dSzUvUZ2S8bdJOQ==
HP,3.9803950370582815,8,256,13.150007940030044,4.102806095053998,9550.586044502412,421f80efec0fa234237b4034cceeb15018671be03f52625e18d02771f79cf2e7,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABoHHKYLfe3vkq_Scv_KVNnQI_ZvOpmayPabhlWdKjcYGL0di2Lu9fM_k69XyxUd9O7iqS1P5fng4QDms35ZncUiJ0Jw8J3Xb9bi50dq-YNR89pi2o=,gAAAAABoHHKYV3GvzE-n34apUVR4YURxHl1TDQUr2w9YFXam2aBtdswV9TJX3mEA9SMdKpbHfDdL51_53Cd-v9xl87G93w6T1g==
Asus,3.6285623943627394,4,256,16.47735466841945,2.5828207130054044,9310.97376700503,1162edf8ed01ccf34a414e1bd57b3418b84a91c6c797173a8deae9ab066004f9,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYihEyE0FjknFEdtpGKocFPaqqyIv5yLF6mMPoXbwW5z8mqWJnXJ9KCBiYrgUHEwYZWhDDUlXIfZLimU5ZVugzsHRac3fDMvheEBN3DKzRk1U=,gAAAAABoHHKY4daAoKS6bk7zRY8MNVNtrt9eMuCRPuWwzJzHxrDLjGod3Gzw5IgTkLFt6DwKZ2sMUBwXDhC_dT9b1V1LBiVKGQ==
Lenovo,2.0212762858933395,32,512,14.394129032846037,3.341603096649314,17879.225669647967,299c9a2c94b802ea9122315695edc27da032f8f2a5a05a513ea01c881a473848,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYkwYm3jIuePepkVMRHzWNDnZmRpY4ZBKEHZwMWY0AVWbt_uxCGlJ7BaYf8A_ToB36HykSokEsY9dRuin2QUm955Jqg2W64Hjgd2Oj4RhoOhs=,gAAAAABoHHKY-2WPek-FfDWmi8ZA9yVZxgWvIKPaFT56ZIfKgUzAyLEX2nutPAKBhUGuiQN106U2tnoCJA_tsskQyNWnOuOPTQ==
Asus,3.826488036609791,16,1000,12.096034305438009,4.489463794151855,32503.38900195016,ef04a05245e43c604acd0385f0bdbb6a04a58221dfbd08b417346258af667f42,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKY41gqkgaEe28k70iAIuzkz6jOaCd_BrN9lvdnjIajIUTuEXVA07pDdnT1vtZZZ9KsYOYa1vwg3Qb0xisSZO8qretvlQ8k_w9QD_fDsXwOfOk=,gAAAAABoHHKYnbAYOWsqF2M49mID2DIwRakJUWNo2vKmbPtIsI6il6h5IU91FpyKR46cFcmsjpRCu6x4MlRglxeG1oCNmgnA7A==
Dell,1.79091599471369,32,512,11.8375932041588,3.964176045495329,17848.648929480383,78968a83486ec3a77ceac64d8a8b9795cf17b434a050cddbb448249ad1fc4e9c,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYcrddOuJpCB8kTBOJMn6DOmpAGCIGMEiAlHZAg_uSwy80yv7HZJmmFn8qgiJz4-aX2c67b6C3JvlI930BdH_Vszt2cNOlBBjZAHNueIfgBjQ=,gAAAAABoHHKY6lbtZqozFbGh4mbom5eCZw8r_nlQzRkXQWEjfxRxNHjLyk8Uzdz_XWlKijaCmcZQEU8cIfKPJegn6pIQwXL26w==
Asus,3.543624271227979,32,1000,14.458834625346524,3.2336122016355624,32948.390259346575,193a120b375fc506c78e6b692d310b197e6ab72c61e7234c0729affa1d7bb4d8,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYb9KmX4yL1hXDVWqb7Kyve_hg3tT5EOq43LuW5UXKIa4n9xLD7DgZspV87xbynuxi3DRP1pX9lfSSYfJll-HkEUwZHRtuUNJTmNdkTqFtj3g=,gAAAAABoHHKYia5ztV6tXjTmnBPO5mrWsigFXCga4DK_eJz2vBq-faR5J3ZJ57Bm8z0OzWvcITT77MNvgYfPEvWYIu82LVm0LQ==
Dell,2.45155823369145,32,512,15.571301671174664,3.990087602044044,17863.49092017457,2c64792be6126069f6efac7e056a001ce7d5b435e82596796d6399909102fde8,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYV0n372Iyc7aYv0lmadSC0FBtHe6L6gGzRtQAFL2zXCJeF7vNTprVm4USRSLCpO8Pc2fB4E5R7eJMrSeX07Qzw-pUnK7IGhs3squDl-qfbqA=,gAAAAABoHHKYhCg-scnub9Vx9vFixm9HVlZRyMLpaNIoZbfk59mQLyCd7kJ5fD3FVBxBuiRFCCeID1tJ8dE2kgtf6Wr9gAe3aQ==
Asus,3.6949358011126736,8,256,15.689033886453092,2.3546672362173795,9605.248956027845,06f3628d577527135cef0ea2dd1a0a9a3209ded8aaf4d2d2e888f588abc16c22,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYP3tpHFn_QiSNP9XivmABrLjRt1pt0oApLNa0zp6hFFdWC7UGwAlGyZOr_Xb_HdGjrS5QqA8JTQO_tIOFJxWqFPpTKEYmctBWIQMYt3XAEx0=,gAAAAABoHHKYdYC8DiVx2pMnep1czWwiXTpHq6qM7BGu-6ItGLno9bpEvs8r-PNY-WA6iQR52j6dWofYSD2mlAkhRBEkZdXebQ==
Dell,3.6701417252686257,4,256,12.654544426647687,3.204492831694629,9268.415327997422,06ba32ff1f362a082d6cbba287f53a7d3812ae844290c9f6e06eeb61e69d2ec8,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYXXQ_nukhIM4eeOUJ8zHBvGod4LyShegUDH1uvsw3kU6Hz0asjy3FuKqON1z7xb6i2eoKLGG6fNkO_8-9jxGOtMP_2LAK7pBJO1kyVnlUFR4=,gAAAAABoHHKYnJWvxaEP2I0K9AFaZ2rxLX8ByVkUYp1stizI5bmgz8wSwN8p5zCMo6EsWZDC-pQN6HhKmK_znBc525O4ws3iEw==
HP,3.514813500294053,4,256,12.225480553473004,4.379385613889169,9320.050038383062,576c5b7e0ed18b070ab79206d4bd04f99072e78dd819bde453da9b92563d9fd4,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABoHHKYkNnoLipMFzv5omAwH_06559y-PH-fdA0bNtyPGgv_kLh9Ow9IlJru1lVE2s-zUbW_zdRqDOqTXOrMUQ8VXmwRzOMwf5GyF4tLCGFEi2hqSQ=,gAAAAABoHHKYN_B3vVR8ZeFamEXGHJMlHlzH4FK3xsm2oetFO-chlUzRoYjY93gLWr_gI9vwmCjAMFO0Vn-WIn4d6x1kemuawA==
Acer,3.475076090767653,8,1000,11.100537826954294,2.661526361409944,31555.484375687003,218e84c83a80558bc17e5dbeba26e79df480c67f5066d26cdc61a5bd57e7b691,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKYi7xLwp8zAdQAnK_MQE9baOGY2Vl6p7YhIn5UwXIKy1NU9JT5gFDUbeL-qEUlYVwnc495LQO00mXUM7OZu9KDjGb-DMl_xz55dXGmgpAZxeg=,gAAAAABoHHKYZItRp07cmPaYy8lbWrdP-iRAefRaYSvVuKseWQ2RBZyCDjS__ZKlK_gezqYaVgTz5SOqeZZgafob-l3Ow8k8ZQ==
Lenovo,2.261697847745102,8,1000,15.075194907207017,2.557884522672253,31775.100781173467,b4fab2b28babeca2ee869254d2030b17373b877143745cca9647e6b02e1a4b86,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYNU4EqK42wLlvQMgWXt5KytkoNTnwdnp_S2vhgIdNTAOVn7W_IMaUqAtB8GworhnTxMKXcoUMZsAvlVGIyhSaYl33mMXunzd4GmQzdBpI6YE=,gAAAAABoHHKY-_MNaztpn-uU6UPTBECejDCZKhBcB0Wh4VjozEugI-HbvCwZYFbVxRNaVSCAFJCMXihuLGuG8UvNLEe9YP3UCQ==
Asus,1.7022982076281306,4,512,11.459409550601231,4.852455979749294,16213.281162170935,31e5f5ab4df5b5898383bb334051ed394eabd96042e058b3b45fb377afa4b9b6,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYpc-ssZb2hpeStKvLaNCm0ThwzYhVgU7hchlYvh59EAVEUI79qjHL039Y17ohx5VyuStlrv_9uMlVGKACPifMQiv_RhJLyMlTBHc99GnQrTs=,gAAAAABoHHKYc6rFXxFhA0N1WuYnNCD7qW4yFl7LocMygnRw3Qs4jEtcVszS8a1ig1iADjPJrl3UxoJbJw9kEOStVKn8rmIJoQ==
Acer,2.5074504469129035,32,512,13.524567210595556,2.629692888758692,18187.249004710426,3d805377f7216cc4b5681d857bb30aa2541814a98ba4447fa321fc290f8208a6,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKYWeICZNnovYJOiI7qrc1fRKvbmCWz2cHFc2gXUnORcRKI9GORBzVvMoJBmjlvYCcxGJASacr7UERCbT5eTbr68brRjmaecYQz26EKDfzB2fs=,gAAAAABoHHKYQwtz0MsFSqrGdZZuuqTVvXKFTbyZaJztnQ5Ntr2pSSOycVoOKFMujQRYysFdzWR1eJFP_O-5M0UetFxuDkFZ-A==
Lenovo,1.933811287466272,16,256,14.610092984109777,2.782755738950504,9654.234216413864,dfe9c4fb9e9c5065196a3c6321702ee55e9b6d1d05d96960e354fe65dee08b14,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYfRjdl1gDOvX-s4RHj1X5StIfYyXw8zm04MSbfpMArtMd9teVcDo624sBNz9aSuOyABcj2fvbxCDOz23muDVnICL1sxu7OjJVs1tqXbkzhLI=,gAAAAABoHHKYU0sGzAB1FYH0qXOnQmJNrd5zulo1rCV4IVLe6eUCTV6gUiOlILDd06wW6YWZ3zCGA2qPaO9W1S9HRwttrwvSUw==
Lenovo,3.2373777222561544,16,1000,16.622653669518062,4.908847816713013,32242.39494101568,1df8b5ba93d5a871bd62dfeb4001fbe49793cbb6fd8ad933bc218c64dbfdf8bf,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYowtg7vDxId6IAYTPmS4KVnFdX7gxyYF5nsAk97NCAv36aPAWBuQuln133dcjVOS332I8eeZPqwG9CKkkLCDqX4eIbwEyFb1ty88vB8CcPJs=,gAAAAABoHHKY6VDAi5kBwu2R4hUaSuh2Y6JjbT1xo477F1Y4MzAPK44yYJ9wgYA2DboT60L5sKGS2GcVofW6jGhY_bCAsxhzcQ==
Dell,2.365249316344464,16,512,12.870812821734612,4.204125710795077,17379.97583682769,a899943f63cb61e261af2009e03bad6a225633d5065437dd671c53576336efc8,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYslXMpM-13bOdkzHRhdBHrIbrDDDC7fBt4Su4vZR_pkkX2l0SOHvbY6YYvbMQYDv7hSma5aqMVYe16IhNHrCIriz3GXenSrw1h-NZH3aRiCc=,gAAAAABoHHKYtnbG2SJwInGNZ1azeOwKmhj15egKXT1X_HI6LAAJI1crfRD5dmDHE3kMxD13hm_Sh6EkNXWR_S2iJ9DSmTEpLA==
HP,3.939025502149787,32,1000,12.498632974679118,4.098789599070585,33254.52420078501,35bdd3930fe6b34893723eac4b7e66ee1358c486bbbad5a2b7b6c125c4edf926,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABoHHKY4xrEw8F0lwLSy5-PP5Be5y0LIzWRafq2FdP0LVjFQQmw5vAQn1l-_-WFRSF4xEYvgbsE91h2nVYXXXGQn1tlRI0W10-kP07YYAUL8P-qHdQ=,gAAAAABoHHKYv1tFwqvE1He5NfZL6lwcJt_OOoJdDg2DYKt8D8A5k_PtiCd5t6BUnAXSFb5UWl6sOhwCIJdjpg4Iq4DfWNvL-Q==
HP,3.10243019336333,4,1000,14.92496092571659,4.558779151563744,31838.33720666597,a4b6c22b26fa0cfecfa18a853b7064c99d61423a161aff16d8cdea71b08640ff,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABoHHKYOjPxipabJmeqY2WG0oocqcwb32iVEtnFmDFGSoaodfB186ncVc7DjymFy7tpqcl7arTeen5Fba8oUOmA0R9-b1x_hbDw7k6hzkYtL-NuaGA=,gAAAAABoHHKYlvCTupO_thWlgBt36dt6bWbCypmwkchlkzRQH0wG5EjMNGXRq8Gnm6oWHTIXwWcgvYqknWKuLb_xaSIPdTquig==
Acer,3.556201409085902,8,256,14.71543419232149,2.347469246710383,9530.952687533918,9570d8a68d75b63cd298a899e5bfac918b8a80a0325d66d9b92a69e09add9035,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKYuTemRo8qDTqnS5NCYdE1ameJdSxUwJignK0c1CXhJT6RiuC5ZQn5R1qMrGzzwSRqI1JcueJ-nN5onb8OZ1z4GHkoMOxr_4jOdTbgiozI0Ac=,gAAAAABoHHKYSVuDQNecnTvgCj-Hkakzm4nWl4bNtme6Wf0bIzGJfID03Rk4xqZyH5lg9GVu5KSUgEs_p5lZt70L95Rm_7F3Lw==
HP,1.831311681854621,4,256,12.992658699848748,4.117868709740021,8771.368296242576,0519918ccdbc762d25eec746dc4961b244d7eb9790b3e8a3b33e4d0992f553a8,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABoHHKYO4ZPdK_u9oT4KIOwLLdhKLyIpQCY3R1j1KUeNAI0CyLCPSBZZrJDM4OoyYdV7EPblk1O5qu0ownYp3oyUaiX_noK38_FTO40m37X1EWVVWo=,gAAAAABoHHKY1DitC8EXB-5RGCzDPgYc02wgXTSdCN1rGbTPDDDmLPSXWeNZWL-IY80JYM-7JaB9PN9sRLCjZDa5AchlOYd8HQ==
Asus,3.655036205681556,32,1000,16.56861101305872,3.5110658279847167,33239.412259576195,cc76eedd3166088a36ffa2e3f2f8daab009e8f1c2053335113e256d42218a7ca,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYXfBGKzwoii5zCzB2VskIRtc1v48zc32x53Cr2UTmF9Z_HP0Vzrpr8W03oXjRi4Pl6NxZr8bAvsr6jrrNXtlk-myO3wncfW8CRF0wb347l_c=,gAAAAABoHHKY4QdgGd3tCtOjzvkiD6XLw21BZlbz8445s14AevWyNTS1NBcOus0rk5_O6ncWfCYDdk5HSdn6BIDrKTCKQIbfOg==
HP,3.806892976283486,8,1000,16.069173964937796,4.48745192085242,31881.83967839809,e664b73ab10f9f7792bf1effcb2116a8d70609ae5554b85c28f6e3a294c94518,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABoHHKYglUmAiLikFbnNzL9cvyPx73gIGnTZGbk810h3Jo7kErNysc97NolidVcJ_YrZyUhKrkSkqI29Kk4EVN-GL2RHohxWkSCN53ce2I2Cg8P3T0=,gAAAAABoHHKYRSB5hJA2R84JwixfklzZGsKWfK3ayf8dQraUT5nvn-b0a9nKVtsY0W1_QSEWepmPFB3d6qBsNamMIKAXeqWeoQ==
Acer,2.71765479704734,32,1000,12.343895275190487,3.524425155995583,33108.08855567776,e81a35eaf3548913624cc40e49ca9f49fcadaffa83510ebb4f73dbde96761afe,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKYFyxZ6eytuwSeRebHyWvULd5tz-5vXiFJEvdAkLVT0HWrfU6qEAEPCRmofyFrxMQ5RMFFD9RjEp36d_S5Y4ucmWcLnG2IHVxrQ8YkXlMzo8Q=,gAAAAABoHHKYNWlQkfQZVyhdpKlpBJt8uqFQGkpjyRhQ8sXepb_etMS0TlRbW4uzJdXxDvnuC60zbP7Y-ziGR_abn1p8sOmkhw==
HP,3.0156323443774435,16,1000,12.43485527260714,3.860724062806737,31992.823010825137,f34f51b107b08262ddf8977b677e766d91180d4342b82061919b65933a2ae8a5,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABoHHKYrhnVem0idawfUNrTJXg98N2_BsMHB8ih3FCxK3MGU_LwiiTZExNxEu7obXNmWAQQ6NG1Gfy_114WO0VRPJ8kq5HgZzQy-XCabY-HBItGL3k=,gAAAAABoHHKYNbSRGUxq-pLBcz1ZRjJQ0JCDeazMX9hJEm5bn5h2VC4MKC7zDXCNUHv_ipg9QK-dgS6XUSRkbuXZvQmeUsL7pg==
Asus,3.4120245022574887,16,256,14.073802081322484,3.433226379198608,9737.946500559405,488dc22eb47e1c855090b538ecf1e39cfb08e1de69fc04ef5d558b21f2522a33,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYwuqHVGoR84IEwmphu2Wqin_qbeZaCvs-s12uVPm3S2xO7J2yk2qgs5U5CnpNosRgpgS_ZANwzzKvcjbvSkFQyLLAY2sGnlCVcvbY6wBvvk0=,gAAAAABoHHKYi37MSWVxSftzlvSSGl29icwOpJ2FJfxJz_e00BQyty5qkS_W1GQjVYYu7EqAcdurxA3eFFkjnn3vjagszl2NJQ==
Dell,1.9370965681510317,32,512,15.64143261038432,3.4344767706675325,18154.66194832175,40582384a0100209dc6597dc4ac7eb767fd54368366cbe110fe5aadadc078486,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYuGwqZS_2qU5IW_-dtA-Pec0_l_Ee3U-p6QI2EXoTVBG7E5EF3Lh29_XMuKy1iU5SIGpyGiOhnmVC54wtg8cztvZArZeotpOVJPQhK8kfaF0=,gAAAAABoHHKYX_exuFb5_Q0SIyuDuEiV_qi7i3yUj0oqOnpj0I_LyMsnyZfvHgHyLyV3P4oykDupL2rMvRlgcOEx4rkIe3gm8g==
Acer,2.756415191158606,8,256,11.264242276330789,4.303909934185494,8965.445226169082,8ea6475be8f47dda6e1749823b2d72ae995e9070910b27f265c890ba8b297c39,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKYGxLjeG96xmfqV-sR1xPm6rC5dO6tNsnO6aS4WHUa368WUIdIuE7x7MYwUGIfdx1r2FooRuIG2xmVNLQDavm7xNb-Uy49fBtbO1UjDA_CYg0=,gAAAAABoHHKYiqWIcB-6-iXGAxSs3t27hwGpcd4M_ooA86cnGIKTCHj4sJKemfhFgCNqsGduxD_yrajcr8Es4bZXva1klcjkkQ==
Dell,2.496657569430783,8,512,15.16001092240824,3.8856992019418497,16930.188997563248,4b3e6c2194f006051d4d6b05535d6d245af40afea5e522180de228f8729468e2,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYO69ku42_WmSHB6l7Ano8HhIL7v8QKnYyi1fJCaSAG2dJ7OetIrjjoFm-1FIt2bt8x6umh2crFSd44EggLNYl9gD8lczdGTtq4p14LU5Y7nA=,gAAAAABoHHKYLpMrLLROuOZuikHmuIlGqX1lLA3-kydNRhppn17NicjE4Cs6Ci8kw4tzrCXj6vOHRFOiWDSxb0g6Uvq463fCOg==
Dell,1.865934980405623,4,1000,14.88941538429258,3.8997896048282312,31266.009292397022,3d447008aaa8df02c65e6d8860f099e517332139dddb58b244fffd3b0d234ebe,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYUXf_laTQ1oJM7irf4mYIFJ8MYMwGPkZb7j2a3ONbiFt-9NKbhVFIqHqZ3MejkjvAJ9gkSLet1uBhmB6JlOMAr6mgpT56Sqsbztvt4YrOMNo=,gAAAAABoHHKYPIXiIsqM02IKorlMbz75R_htVqUTwDqItfBbx-Zf2jDe3T-WoigEmd2arhbKd47-dFl0x11Bag3iyY_30Fd5_Q==
Dell,2.4188360557288284,16,512,12.388880575477929,3.3508474514945776,17402.130812294912,4e377ebb0927a7c55a9cea370f558f013c800a7660a2263eda4e2eb8061412b3,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYcHtM2ZPQK8AZsEcy-UodJ94sqBjpuifvUzhUdmXAjgfJiLTP6TtizONyH7b0fB4AGMpCAqMuplx5uKw6vw_acV2OPzlYi7Yu94tb0ufdINc=,gAAAAABoHHKYyBcAg1FZaYnA2n2V4Rmot5A5rFZCSD8i8iAigQwlMK3bonMaOobny5d1GVKsmY9mu6hJacnyk1ILn83P64PGWg==
Lenovo,1.670430773463734,4,256,15.088118079448092,3.593328489012583,8780.660812137545,d358334cddb1181b36a974315f2bde577ad919c0a5ae45ad8a29a761349a7d6d,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYyUkVEVczWj5J6YtcWFZHa-LT077CwbJLQ7rx5Et3DFjIq5iCwMknsAHpy8dysaAY3w2_5Bk7A-KLn_drSwhRwxmSLoRboHqcS5txlFepuAQ=,gAAAAABoHHKYNeUtB3uyZ-AI5F9sxfxJzdQNHMHuegg924-miDohcIxLJ91Y5M-glP_X_vZT6EXsgPGjq1FapnGyEg6icOOOgg==
